,M
82240,-2791
82241,-2756
82242,-2722
82243,-2687
82244,-2652
82245,-2618
82246,-2583
82247,-2549
82248,-2514
82249,-2479
82250,-2445
82251,-2410
82252,-2375
82253,-2341
82254,-2306
82255,-2271
82256,-2237
82257,-2202
82258,-2167
82259,-2132
82260,-2097
82261,-2063
82262,-2028
82263,-1993
82264,-1958
82265,-1924
82266,-1889
82267,-1854
82268,-1819
82269,-1784
82270,-1749
82271,-1714
82272,-1680
82273,-1645
82274,-1610
82275,-1575
82276,-1540
82277,-1505
82278,-1470
82279,-1435
82280,-1401
82281,-1365
82282,-1331
82283,-1295
82284,-1261
82285,-1226
82286,-1191
82287,-1156
82288,-1121
82289,-1086
82290,-1051
82291,-1016
82292,-981
82293,-946
82294,-911
82295,-876
82296,-841
82297,-806
82298,-771
82299,-736
82300,-701
82301,-666
82302,-631
82303,-596
82304,-561
82305,-526
82306,-490
82307,-455
82308,-420
82309,-385
82310,-351
82311,-315
82312,-280
82313,-245
82314,-210
82315,-175
82316,-140
82317,-105
82318,-70
82319,-35
82320,0
82321,35
82322,70
82323,105
82324,140
82325,176
82326,210
82327,246
82328,281
82329,315
82330,351
82331,386
82332,421
82333,456
82334,491
82335,526
82336,561
82337,596
82338,631
82339,666
82340,701
82341,736
82342,771
82343,806
82344,841
82345,876
82346,911
82347,946
82348,981
82349,1016
82350,1051
82351,1086
82352,1121
82353,1156
82354,1191
82355,1226
82356,1261
82357,1296
82358,1331
82359,1366
82360,1401
82361,1436
82362,1471
82363,1506
82364,1540
82365,1575
82366,1610
82367,1645
82368,1680
82369,1715
82370,1750
82371,1785
82372,1819
82373,1854
82374,1889
82375,1924
82376,1958
82377,1994
82378,2028
82379,2063
82380,2098
82381,2132
82382,2167
82383,2202
82384,2237
82385,2271
82386,2306
82387,2341
82388,2375
82389,2410
82390,2445
82391,2480
82392,2514
82393,2549
82394,2584
82395,2618
82396,2653
82397,2687
82398,2722
82399,2757
82400,2791
82401,2826
82402,2860
82403,2894
82404,2929
82405,2963
82406,2998
82407,3032
82408,3067
82409,3102
82410,3136
82411,3170
82412,3205
82413,3239
82414,3273
82415,3308
82416,3342
82417,3376
82418,3410
82419,3445
82420,3479
82421,3514
82422,3548
82423,3582
82424,3616
82425,3650
82426,3684
82427,3718
82428,3753
82429,3787
82430,3821
82431,3855
82432,3889
82433,3923
82434,3957
82435,3991
82436,4025
82437,4059
82438,4093
82439,4127
82440,4161
82441,4195
82442,4229
82443,4262
82444,4296
82445,4330
82446,4364
82447,4398
82448,4431
82449,4465
82450,4499
82451,4533
82452,4566
82453,4600
82454,4634
82455,4667
82456,4701
82457,4734
82458,4768
82459,4802
82460,4835
82461,4869
82462,4902
82463,4936
82464,4969
82465,5002
82466,5036
82467,5069
82468,5102
82469,5136
82470,5169
82471,5202
82472,5235
82473,5269
82474,5302
82475,5335
82476,5368
82477,5401
82478,5435
82479,5467
82480,5501
82481,5534
82482,5566
82483,5599
82484,5633
82485,5665
82486,5698
82487,5731
82488,5764
82489,5797
82490,5830
82491,5862
82492,5895
82493,5928
82494,5960
82495,5993
82496,6026
82497,6058
82498,6091
82499,6123
82500,6156
82501,6188
82502,6221
82503,6253
82504,6286
82505,6318
82506,6350
82507,6383
82508,6415
82509,6447
82510,6479
82511,6511
82512,6544
82513,6576
82514,6608
82515,6640
82516,6672
82517,6704
82518,6736
82519,6768
82520,6800
82521,6832
82522,6864
82523,6896
82524,6927
82525,6959
82526,6991
82527,7023
82528,7054
82529,7086
82530,7117
82531,7149
82532,7181
82533,7212
82534,7243
82535,7275
82536,7306
82537,7338
82538,7369
82539,7400
82540,7431
82541,7463
82542,7494
82543,7525
82544,7556
82545,7587
82546,7619
82547,7649
82548,7680
82549,7711
82550,7742
82551,7773
82552,7804
82553,7835
82554,7866
82555,7897
82556,7927
82557,7958
82558,7989
82559,8019
82560,8049
82561,8080
82562,8111
82563,8141
82564,8172
82565,8202
82566,8232
82567,8262
82568,8293
82569,8323
82570,8353
82571,8383
82572,8413
82573,8444
82574,8473
82575,8503
82576,8533
82577,8564
82578,8593
82579,8623
82580,8653
82581,8683
82582,8712
82583,8742
82584,8772
82585,8802
82586,8831
82587,8861
82588,8890
82589,8920
82590,8949
82591,8978
82592,9008
82593,9037
82594,9066
82595,9095
82596,9124
82597,9153
82598,9183
82599,9211
82600,9241
82601,9269
82602,9298
82603,9327
82604,9356
82605,9385
82606,9413
82607,9442
82608,9471
82609,9499
82610,9528
82611,9557
82612,9585
82613,9614
82614,9642
82615,9670
82616,9699
82617,9727
82618,9755
82619,9783
82620,9811
82621,9839
82622,9867
82623,9895
82624,9923
82625,9951
82626,9979
82627,10007
82628,10035
82629,10062
82630,10090
82631,10118
82632,10145
82633,10173
82634,10200
82635,10227
82636,10255
82637,10282
82638,10309
82639,10337
82640,10364
82641,10391
82642,10418
82643,10445
82644,10472
82645,10499
82646,10526
82647,10553
82648,10580
82649,10607
82650,10633
82651,10660
82652,10687
82653,10713
82654,10740
82655,10766
82656,10793
82657,10819
82658,10845
82659,10871
82660,10898
82661,10924
82662,10950
82663,10976
82664,11002
82665,11028
82666,11054
82667,11080
82668,11106
82669,11132
82670,11157
82671,11183
82672,11209
82673,11234
82674,11260
82675,11285
82676,11310
82677,11336
82678,11361
82679,11386
82680,11412
82681,11437
82682,11462
82683,11487
82684,11512
82685,11537
82686,11562
82687,11587
82688,11611
82689,11636
82690,11661
82691,11685
82692,11710
82693,11735
82694,11759
82695,11784
82696,11808
82697,11832
82698,11857
82699,11881
82700,11905
82701,11929
82702,11953
82703,11977
82704,12001
82705,12025
82706,12048
82707,12072
82708,12096
82709,12120
82710,12143
82711,12167
82712,12190
82713,12214
82714,12237
82715,12260
82716,12284
82717,12307
82718,12330
82719,12353
82720,12376
82721,12399
82722,12422
82723,12445
82724,12468
82725,12490
82726,12513
82727,12536
82728,12559
82729,12581
82730,12604
82731,12626
82732,12648
82733,12670
82734,12693
82735,12715
82736,12737
82737,12759
82738,12781
82739,12803
82740,12825
82741,12847
82742,12868
82743,12890
82744,12912
82745,12933
82746,12955
82747,12976
82748,12998
82749,13019
82750,13040
82751,13062
82752,13083
82753,13104
82754,13125
82755,13146
82756,13167
82757,13188
82758,13209
82759,13229
82760,13250
82761,13271
82762,13291
82763,13312
82764,13332
82765,13353
82766,13373
82767,13394
82768,13414
82769,13434
82770,13454
82771,13474
82772,13494
82773,13514
82774,13534
82775,13553
82776,13573
82777,13593
82778,13612
82779,13632
82780,13651
82781,13671
82782,13690
82783,13709
82784,13728
82785,13748
82786,13767
82787,13786
82788,13805
82789,13824
82790,13842
82791,13861
82792,13880
82793,13899
82794,13917
82795,13936
82796,13954
82797,13973
82798,13991
82799,14009
82800,14027
82801,14045
82802,14064
82803,14082
82804,14100
82805,14118
82806,14135
82807,14153
82808,14171
82809,14189
82810,14206
82811,14223
82812,14241
82813,14258
82814,14276
82815,14293
82816,14310
82817,14327
82818,14344
82819,14361
82820,14378
82821,14395
82822,14411
82823,14428
82824,14445
82825,14462
82826,14478
82827,14494
82828,14511
82829,14527
82830,14543
82831,14560
82832,14576
82833,14592
82834,14608
82835,14624
82836,14640
82837,14655
82838,14671
82839,14687
82840,14702
82841,14718
82842,14733
82843,14748
82844,14764
82845,14779
82846,14794
82847,14810
82848,14824
82849,14839
82850,14854
82851,14869
82852,14884
82853,14899
82854,14913
82855,14928
82856,14943
82857,14957
82858,14971
82859,14986
82860,15000
82861,15014
82862,15028
82863,15042
82864,15056
82865,15070
82866,15083
82867,15097
82868,15111
82869,15125
82870,15138
82871,15152
82872,15165
82873,15178
82874,15191
82875,15205
82876,15218
82877,15231
82878,15244
82879,15257
82880,15270
82881,15282
82882,15295
82883,15308
82884,15321
82885,15333
82886,15345
82887,15358
82888,15370
82889,15382
82890,15394
82891,15406
82892,15418
82893,15430
82894,15442
82895,15454
82896,15466
82897,15477
82898,15489
82899,15501
82900,15512
82901,15523
82902,15535
82903,15546
82904,15557
82905,15568
82906,15579
82907,15590
82908,15601
82909,15612
82910,15622
82911,15633
82912,15643
82913,15654
82914,15664
82915,15675
82916,15685
82917,15696
82918,15705
82919,15716
82920,15726
82921,15735
82922,15745
82923,15755
82924,15765
82925,15775
82926,15784
82927,15794
82928,15803
82929,15812
82930,15822
82931,15831
82932,15840
82933,15849
82934,15858
82935,15867
82936,15876
82937,15885
82938,15893
82939,15902
82940,15911
82941,15919
82942,15928
82943,15936
82944,15944
82945,15952
82946,15961
82947,15969
82948,15976
82949,15984
82950,15992
82951,16000
82952,16008
82953,16015
82954,16023
82955,16030
82956,16038
82957,16045
82958,16053
82959,16059
82960,16067
82961,16074
82962,16081
82963,16087
82964,16095
82965,16101
82966,16108
82967,16114
82968,16121
82969,16127
82970,16134
82971,16140
82972,16146
82973,16152
82974,16158
82975,16165
82976,16170
82977,16176
82978,16182
82979,16188
82980,16193
82981,16199
82982,16204
82983,16210
82984,16215
82985,16220
82986,16226
82987,16231
82988,16236
82989,16241
82990,16245
82991,16250
82992,16255
82993,16260
82994,16264
82995,16269
82996,16273
82997,16278
82998,16282
82999,16286
83000,16291
83001,16295
83002,16299
83003,16302
83004,16306
83005,16310
83006,16314
83007,16318
83008,16321
83009,16324
83010,16328
83011,16331
83012,16335
83013,16338
83014,16341
83015,16344
83016,16347
83017,16349
83018,16352
83019,16355
83020,16358
83021,16360
83022,16363
83023,16365
83024,16368
83025,16370
83026,16372
83027,16374
83028,16376
83029,16378
83030,16380
83031,16382
83032,16384
83033,16386
83034,16387
83035,16389
83036,16390
83037,16392
83038,16393
83039,16394
83040,16395
83041,16396
83042,16397
83043,16398
83044,16399
83045,16400
83046,16401
83047,16401
83048,16402
83049,16402
83050,16403
83051,16403
83052,16403
83053,16404
83054,16403
83055,16404
83056,16404
83057,16404
83058,16403
83059,16403
83060,16403
83061,16402
83062,16402
83063,16401
83064,16400
83065,16400
83066,16399
83067,16398
83068,16397
83069,16396
83070,16395
83071,16394
83072,16393
83073,16392
83074,16390
83075,16389
83076,16387
83077,16386
83078,16384
83079,16382
83080,16380
83081,16378
83082,16376
83083,16374
83084,16372
83085,16370
83086,16368
83087,16365
83088,16363
83089,16360
83090,16358
83091,16355
83092,16352
83093,16349
83094,16347
83095,16344
83096,16341
83097,16337
83098,16334
83099,16331
83100,16328
83101,16325
83102,16321
83103,16318
83104,16314
83105,16310
83106,16306
83107,16303
83108,16298
83109,16295
83110,16290
83111,16286
83112,16282
83113,16278
83114,16274
83115,16269
83116,16264
83117,16260
83118,16255
83119,16250
83120,16245
83121,16241
83122,16236
83123,16231
83124,16225
83125,16220
83126,16215
83127,16210
83128,16204
83129,16199
83130,16193
83131,16188
83132,16182
83133,16176
83134,16170
83135,16165
83136,16158
83137,16152
83138,16146
83139,16140
83140,16134
83141,16127
83142,16121
83143,16114
83144,16108
83145,16101
83146,16095
83147,16087
83148,16081
83149,16074
83150,16067
83151,16059
83152,16052
83153,16045
83154,16038
83155,16031
83156,16023
83157,16016
83158,16008
83159,16000
83160,15992
83161,15984
83162,15976
83163,15969
83164,15961
83165,15952
83166,15944
83167,15936
83168,15928
83169,15919
83170,15911
83171,15902
83172,15893
83173,15885
83174,15876
83175,15867
83176,15858
83177,15849
83178,15840
83179,15831
83180,15822
83181,15812
83182,15803
83183,15794
83184,15784
83185,15775
83186,15765
83187,15755
83188,15745
83189,15735
83190,15726
83191,15716
83192,15705
83193,15696
83194,15685
83195,15675
83196,15664
83197,15654
83198,15643
83199,15633
83200,15622
83201,15611
83202,15601
83203,15590
83204,15579
83205,15568
83206,15557
83207,15546
83208,15534
83209,15523
83210,15512
83211,15500
83212,15489
83213,15477
83214,15466
83215,15454
83216,15442
83217,15430
83218,15418
83219,15406
83220,15394
83221,15382
83222,15370
83223,15358
83224,15345
83225,15333
83226,15321
83227,15308
83228,15295
83229,15283
83230,15270
83231,15257
83232,15244
83233,15231
83234,15218
83235,15205
83236,15192
83237,15178
83238,15165
83239,15152
83240,15138
83241,15125
83242,15111
83243,15097
83244,15084
83245,15070
83246,15056
83247,15042
83248,15028
83249,15014
83250,15000
83251,14985
83252,14971
83253,14957
83254,14943
83255,14928
83256,14913
83257,14899
83258,14884
83259,14869
83260,14854
83261,14839
83262,14825
83263,14809
83264,14794
83265,14779
83266,14764
83267,14748
83268,14733
83269,14718
83270,14702
83271,14687
83272,14671
83273,14655
83274,14640
83275,14624
83276,14608
83277,14592
83278,14576
83279,14560
83280,14544
83281,14527
83282,14511
83283,14494
83284,14478
83285,14462
83286,14445
83287,14428
83288,14411
83289,14395
83290,14378
83291,14361
83292,14344
83293,14327
83294,14310
83295,14293
83296,14276
83297,14258
83298,14241
83299,14223
83300,14206
83301,14189
83302,14171
83303,14153
83304,14135
83305,14118
83306,14100
83307,14082
83308,14064
83309,14045
83310,14027
83311,14009
83312,13991
83313,13973
83314,13954
83315,13936
83316,13917
83317,13899
83318,13880
83319,13861
83320,13843
83321,13824
83322,13805
83323,13786
83324,13767
83325,13748
83326,13729
83327,13709
83328,13690
83329,13671
83330,13651
83331,13632
83332,13612
83333,13593
83334,13573
83335,13553
83336,13534
83337,13514
83338,13494
83339,13474
83340,13454
83341,13434
83342,13414
83343,13393
83344,13373
83345,13353
83346,13333
83347,13312
83348,13292
83349,13271
83350,13250
83351,13230
83352,13209
83353,13188
83354,13167
83355,13146
83356,13125
83357,13104
83358,13083
83359,13062
83360,13040
83361,13019
83362,12998
83363,12977
83364,12955
83365,12933
83366,12912
83367,12890
83368,12869
83369,12847
83370,12825
83371,12803
83372,12781
83373,12759
83374,12737
83375,12715
83376,12693
83377,12671
83378,12648
83379,12626
83380,12603
83381,12581
83382,12559
83383,12536
83384,12513
83385,12491
83386,12468
83387,12445
83388,12422
83389,12399
83390,12376
83391,12353
83392,12330
83393,12307
83394,12284
83395,12260
83396,12237
83397,12214
83398,12190
83399,12167
83400,12143
83401,12120
83402,12096
83403,12072
83404,12048
83405,12025
83406,12001
83407,11977
83408,11953
83409,11929
83410,11905
83411,11881
83412,11857
83413,11832
83414,11808
83415,11783
83416,11759
83417,11735
83418,11710
83419,11685
83420,11661
83421,11636
83422,11611
83423,11587
83424,11562
83425,11537
83426,11512
83427,11487
83428,11462
83429,11437
83430,11412
83431,11387
83432,11361
83433,11336
83434,11311
83435,11285
83436,11260
83437,11234
83438,11209
83439,11183
83440,11157
83441,11132
83442,11106
83443,11080
83444,11054
83445,11028
83446,11002
83447,10976
83448,10950
83449,10924
83450,10898
83451,10872
83452,10845
83453,10819
83454,10793
83455,10766
83456,10740
83457,10713
83458,10687
83459,10660
83460,10633
83461,10607
83462,10580
83463,10553
83464,10526
83465,10499
83466,10472
83467,10445
83468,10418
83469,10391
83470,10364
83471,10337
83472,10310
83473,10282
83474,10255
83475,10227
83476,10200
83477,10173
83478,10145
83479,10117
83480,10090
83481,10062
83482,10034
83483,10007
83484,9979
83485,9951
83486,9923
83487,9895
83488,9867
83489,9839
83490,9811
83491,9783
83492,9755
83493,9727
83494,9698
83495,9670
83496,9642
83497,9614
83498,9585
83499,9556
83500,9528
83501,9499
83502,9471
83503,9442
83504,9413
83505,9385
83506,9356
83507,9327
83508,9298
83509,9270
83510,9241
83511,9211
83512,9183
83513,9153
83514,9124
83515,9095
83516,9066
83517,9037
83518,9008
83519,8978
83520,8949
83521,8919
83522,8890
83523,8860
83524,8831
83525,8801
83526,8772
83527,8742
83528,8713
83529,8683
83530,8653
83531,8623
83532,8593
83533,8564
83534,8533
83535,8503
83536,8473
83537,8444
83538,8413
83539,8383
83540,8353
83541,8323
83542,8293
83543,8263
83544,8232
83545,8202
83546,8172
83547,8141
83548,8111
83549,8080
83550,8049
83551,8019
83552,7988
83553,7958
83554,7927
83555,7897
83556,7866
83557,7835
83558,7804
83559,7773
83560,7742
83561,7712
83562,7680
83563,7650
83564,7619
83565,7587
83566,7556
83567,7525
83568,7494
83569,7463
83570,7432
83571,7400
83572,7369
83573,7338
83574,7306
83575,7275
83576,7243
83577,7212
83578,7180
83579,7149
83580,7117
83581,7086
83582,7054
83583,7023
83584,6991
83585,6959
83586,6927
83587,6896
83588,6864
83589,6832
83590,6800
