,M
164810,-6
164811,0
164812,-2
164813,4
164814,12
164815,9
164816,11
164817,4
164818,8
164819,5
164820,4
164821,-2
164822,5
164823,-3
164824,-3
164825,-1
164826,0
164827,0
164828,0
164829,-2
164830,1
164831,0
164832,-1
164833,2
164834,-3
164835,3
164836,-5
164837,1
164838,0
164839,-1
164840,0
164841,-5
164842,-2
164843,3
164844,-7
164845,-2
164846,-1
164847,0
164848,0
164849,-7
164850,-12
164851,-8
164852,-7
164853,-14
164854,-13
164855,-8
164856,-10
164857,-6
164858,-9
164859,0
164860,4
164861,6
164862,-9
164863,-2
164864,-5
164865,-6
164866,-3
164867,-4
164868,-4
164869,-2
164870,-4
164871,2
164872,-1
164873,-2
164874,1
164875,-1
164876,2
164877,-1
164878,1
164879,-6
164880,-12
164881,-10
164882,-5
164883,0
164884,3
164885,6
164886,1
164887,3
164888,-7
164889,4
164890,-2
164891,3
164892,1
164893,3
164894,-2
164895,1
164896,-1
164897,3
164898,-4
164899,3
164900,-3
164901,2
164902,2
164903,6
164904,1
164905,8
164906,4
164907,6
164908,0
164909,-9
164910,-13
164911,-11
164912,-2
164913,-7
164914,4
164915,-6
164916,-4
164917,3
164918,-2
164919,15
164920,11
164921,8
164922,9
164923,-2
164924,-2
164925,-1
164926,-1
164927,1
164928,-2
164929,-5
164930,6
164931,-3
164932,3
164933,-2
164934,0
164935,9
164936,3
164937,6
164938,0
164939,-1
164940,3
164941,-5
164942,2
164943,-11
164944,-5
164945,-6
164946,-11
164947,-7
164948,2
164949,8
164950,4
164951,-1
164952,-2
164953,-5
164954,1
164955,1
164956,2
164957,-2
164958,3
164959,-3
164960,0
164961,0
164962,-1
164963,-2
164964,-4
164965,0
164966,1
164967,1
164968,-2
164969,-1
164970,-8
164971,-1
164972,-4
164973,1
164974,1
164975,-1
164976,5
164977,1
164978,-1
164979,1
164980,-1
164981,-1
164982,-1
164983,2
164984,5
164985,-2
164986,3
164987,-2
164988,2
164989,2
164990,10
164991,3
164992,5
164993,5
164994,6
164995,3
164996,0
164997,0
164998,1
164999,-1
165000,-2
165001,-10
165002,-2
165003,-2
165004,0
165005,0
165006,-3
165007,-1
165008,0
165009,-3
165010,1
165011,1
165012,-2
165013,6
165014,-5
165015,5
165016,-3
165017,8
165018,0
165019,0
165020,-2
165021,-2
165022,6
165023,-1
165024,1
165025,-9
165026,5
165027,0
165028,8
165029,2
165030,3
165031,1
165032,-1
165033,2
165034,0
165035,1
165036,1
165037,2
165038,1
165039,0
165040,-4
165041,0
165042,3
165043,-2
165044,6
165045,-1
165046,4
165047,-3
165048,-1
165049,1
165050,0
165051,2
165052,3
165053,-5
165054,-1
165055,-1
165056,1
165057,-2
165058,9
165059,6
165060,5
165061,7
165062,-5
165063,8
165064,5
165065,8
165066,11
165067,9
165068,5
165069,-1
165070,1
165071,-1
165072,3
165073,-1
165074,-1
165075,1
165076,-1
165077,6
165078,-1
165079,0
165080,1
165081,1
165082,1
165083,8
165084,0
165085,2
165086,4
165087,-6
165088,0
165089,-2
165090,2
165091,-1
165092,2
165093,-1
165094,1
165095,0
165096,3
165097,2
165098,2
165099,-4
165100,2
165101,-2
165102,1
165103,0
165104,-3
165105,-3
165106,0
165107,-3
165108,-1
165109,-1
165110,3
165111,7
165112,9
165113,6
165114,0
165115,2
165116,1
165117,0
165118,-1
165119,-1
165120,4
165121,3
165122,-2
165123,-1
165124,-5
165125,3
165126,-6
165127,3
165128,-4
165129,7
165130,-4
165131,-5
165132,-3
165133,4
165134,-2
165135,4
165136,4
165137,7
165138,4
165139,2
165140,3
165141,4
165142,5
165143,-2
165144,-5
165145,-15
165146,-10
165147,-18
165148,-13
165149,-8
165150,-5
165151,3
165152,-1
165153,8
165154,2
165155,3
165156,-5
165157,-2
165158,-3
165159,0
165160,-3
165161,0
165162,-6
165163,-6
165164,-5
165165,-6
165166,4
165167,0
165168,2
165169,-1
165170,0
165171,5
165172,2
165173,-4
165174,-2
165175,-9
165176,1
165177,-6
165178,-2
165179,-4
165180,-2
165181,0
165182,-5
165183,4
165184,-1
165185,8
165186,3
165187,5
165188,-1
165189,-3
165190,-7
165191,-13
165192,-14
165193,-9
165194,-8
165195,-2
165196,0
165197,1
165198,0
165199,-1
165200,4
165201,-2
165202,0
165203,-4
165204,-1
165205,3
165206,-3
165207,0
165208,-11
165209,4
165210,-9
165211,-1
165212,-3
165213,3
165214,-6
165215,-1
165216,-4
165217,1
165218,7
165219,7
165220,6
165221,0
165222,0
165223,-2
165224,6
165225,-5
165226,4
165227,2
165228,2
165229,-1
165230,3
165231,0
165232,3
165233,-4
165234,-4
165235,-5
165236,-1
165237,-2
165238,-4
165239,-5
165240,1
165241,7
165242,10
165243,9
165244,3
165245,-5
165246,-6
165247,-5
165248,-6
165249,-1
165250,-3
165251,3
165252,4
165253,5
165254,8
165255,-2
165256,4
165257,-7
165258,0
165259,-1
165260,-2
165261,-2
165262,9
165263,7
165264,3
165265,4
165266,4
165267,12
165268,4
165269,5
165270,2
165271,1
165272,6
165273,-5
165274,3
165275,-2
165276,6
165277,3
165278,2
165279,-1
165280,3
165281,-1
165282,2
165283,-4
165284,-5
165285,-1
165286,-1
165287,-9
165288,-5
165289,-7
165290,1
165291,6
165292,6
165293,6
165294,8
165295,-1
165296,3
165297,-2
165298,0
165299,2
165300,1
165301,6
165302,-2
165303,-3
165304,0
165305,1
165306,2
165307,-1
165308,3
165309,-1
165310,-4
165311,-8
165312,-8
165313,-5
165314,-9
165315,0
165316,1
165317,-3
165318,4
165319,-2
165320,2
165321,-2
165322,-1
165323,-5
165324,3
165325,-1
165326,-5
165327,-2
165328,-1
165329,0
165330,-2
165331,2
165332,3
165333,5
165334,-4
165335,4
165336,-3
165337,1
165338,-2
165339,-1
165340,-1
165341,1
165342,-3
165343,-1
165344,3
165345,4
165346,4
165347,-4
165348,1
165349,-1
165350,1
165351,3
165352,1
165353,-2
165354,2
165355,-2
165356,11
165357,3
165358,0
165359,-1
165360,-5
165361,-8
165362,-1
165363,2
165364,-1
165365,1
165366,1
165367,3
165368,-1
165369,-5
165370,0
165371,4
165372,6
165373,2
165374,4
165375,6
165376,5
165377,0
165378,-6
165379,-7
165380,-4
165381,-2
165382,-7
165383,-4
165384,-6
165385,2
165386,9
165387,4
165388,4
165389,2
165390,-7
165391,-6
165392,-10
165393,-8
165394,-7
165395,-10
165396,3
165397,-2
165398,9
165399,-2
165400,5
165401,2
165402,-3
165403,1
165404,1
165405,-1
165406,1
165407,1
165408,-1
165409,-2
165410,1
165411,-2
165412,0
165413,0
165414,2
165415,7
165416,2
165417,10
165418,-2
165419,7
165420,-10
165421,4
165422,-2
165423,2
165424,2
165425,4
165426,2
165427,-3
165428,-1
165429,-4
165430,-2
165431,0
165432,0
165433,2
165434,6
165435,-3
165436,3
165437,-4
165438,4
165439,-2
165440,2
165441,-7
165442,-8
165443,-21
165444,-9
165445,-12
165446,-13
165447,-4
165448,-9
165449,2
165450,-5
165451,10
165452,1
165453,10
165454,5
165455,-4
165456,2
165457,-8
165458,3
165459,-4
165460,5
165461,-5
165462,1
165463,-2
165464,-1
165465,-2
165466,-2
165467,2
165468,3
165469,5
165470,6
165471,7
165472,5
165473,7
165474,0
165475,1
165476,-3
165477,1
165478,-9
165479,2
165480,-1
165481,0
165482,4
165483,3
165484,2
165485,-1
165486,-4
165487,2
165488,-2
165489,6
165490,0
165491,0
165492,7
165493,2
165494,12
165495,8
165496,6
165497,1
165498,-5
165499,-8
165500,2
165501,-9
165502,2
165503,-1
165504,0
165505,-1
165506,0
165507,3
165508,7
165509,6
165510,3
165511,6
165512,5
165513,7
165514,6
165515,6
165516,5
165517,2
165518,-3
165519,-11
165520,-8
165521,-12
165522,-2
165523,-2
165524,0
165525,4
165526,-2
165527,-1
165528,-4
165529,10
165530,3
165531,5
165532,-2
165533,-1
165534,1
165535,6
165536,9
165537,6
165538,-1
165539,1
165540,2
165541,1
165542,0
165543,-2
165544,1
165545,-4
165546,1
165547,1
165548,-2
165549,-1
165550,6
165551,5
165552,9
165553,-2
165554,1
165555,-1
165556,0
165557,-2
165558,-1
165559,6
165560,-4
165561,5
165562,-2
165563,-1
165564,-8
165565,4
165566,0
165567,7
165568,4
165569,-1
165570,4
165571,-2
165572,-1
165573,-5
165574,-6
165575,-5
165576,-4
165577,-4
165578,0
165579,3
165580,3
165581,-3
165582,3
165583,7
165584,7
165585,8
165586,6
165587,3
165588,0
165589,2
165590,-7
165591,7
165592,-6
165593,2
165594,-5
165595,9
165596,2
165597,-2
165598,3
165599,-4
165600,4
165601,-5
165602,2
165603,-1
165604,1
165605,-2
165606,0
165607,-8
165608,-14
165609,-7
165610,-3
165611,-5
165612,-5
165613,-4
165614,-8
165615,-3
165616,-3
165617,-1
165618,-2
165619,1
165620,1
165621,-4
165622,-3
165623,-2
165624,3
165625,-5
165626,1
165627,-9
165628,-3
165629,-5
165630,-6
165631,2
165632,1
165633,-2
165634,-2
165635,-9
165636,0
165637,-5
165638,-8
165639,-4
165640,-5
165641,-3
165642,1
165643,4
165644,8
165645,-2
165646,2
165647,-10
165648,-6
165649,-1
165650,-1
165651,-7
165652,-2
165653,-5
165654,3
165655,-2
165656,3
165657,0
165658,2
165659,-1
165660,1
165661,-10
165662,-4
165663,-3
165664,-1
165665,-4
165666,6
165667,-3
165668,0
165669,-11
165670,-2
165671,-5
165672,1
165673,3
165674,5
165675,1
165676,-1
165677,1
165678,-5
165679,2
165680,-1
165681,4
165682,-4
165683,3
165684,1
165685,2
165686,-5
165687,-1
165688,2
165689,2
165690,-1
165691,-9
165692,-2
165693,-11
165694,3
165695,6
165696,-2
165697,8
165698,-1
165699,6
165700,-3
165701,-3
165702,-3
165703,-2
165704,8
165705,0
165706,1
165707,-2
165708,4
165709,-1
165710,-2
165711,1
165712,9
165713,2
165714,8
165715,4
165716,14
165717,8
165718,15
165719,11
165720,17
165721,8
165722,8
165723,7
165724,5
165725,6
165726,0
165727,2
165728,-2
165729,6
165730,1
165731,2
165732,-3
165733,-1
165734,1
165735,1
165736,3
165737,-3
165738,6
165739,1
165740,5
165741,8
165742,3
165743,2
165744,-1
165745,-2
165746,1
165747,0
165748,2
165749,1
165750,-1
165751,0
165752,-4
165753,0
165754,2
165755,-1
165756,2
165757,0
165758,3
165759,-4
165760,5
165761,-5
165762,3
165763,-1
165764,0
165765,9
165766,6
165767,3
165768,0
165769,3
165770,2
165771,2
165772,-1
165773,1
165774,1
165775,3
165776,3
165777,4
165778,-2
165779,1
165780,-1
165781,7
165782,0
165783,3
165784,1
165785,0
165786,-1
165787,4
165788,-1
165789,1
165790,1
165791,11
165792,5
165793,3
165794,6
165795,-2
165796,-2
165797,-2
165798,-1
165799,7
165800,0
165801,2
165802,4
165803,-4
165804,6
165805,-1
165806,5
165807,4
165808,7
165809,3
165810,-2
165811,-9
165812,-1
165813,-3
165814,4
165815,-4
165816,4
165817,-3
165818,3
165819,-3
165820,2
165821,-1
165822,-1
165823,0
165824,5
165825,7
165826,2
165827,-4
165828,2
165829,-2
165830,2
165831,-5
165832,0
165833,-3
165834,3
165835,-1
165836,2
165837,-1
165838,7
165839,2
165840,-3
165841,4
165842,-3
165843,1
165844,-10
165845,-2
165846,1
165847,3
165848,0
165849,-4
165850,-3
165851,-5
165852,1
165853,0
165854,3
165855,1
165856,-6
165857,-3
165858,1
165859,-2
165860,4
165861,0
165862,3
165863,1
165864,-6
165865,-1
165866,-5
165867,2
165868,-9
165869,2
165870,-9
165871,0
165872,1
165873,-1
165874,-4
165875,-3
165876,1
165877,-1
165878,-6
165879,-3
165880,4
165881,4
165882,6
165883,-4
165884,6
165885,5
165886,5
165887,-9
165888,-3
165889,-1
165890,-5
165891,-12
165892,-15
165893,-6
165894,-8
165895,0
165896,-8
165897,0
165898,1
165899,-2
165900,-2
165901,-1
165902,2
165903,-2
165904,2
165905,0
165906,-5
165907,1
165908,1
165909,-2
165910,-1
165911,1
165912,-4
165913,0
165914,-7
165915,0
165916,-2
165917,8
165918,2
165919,1
165920,-6
165921,2
165922,-1
165923,2
165924,-9
165925,-5
165926,1
165927,-5
165928,3
165929,1
165930,5
165931,5
165932,-1
165933,1
165934,-3
165935,0
165936,8
165937,6
165938,-3
165939,-4
165940,-5
165941,-8
165942,-4
165943,-3
165944,-2
165945,1
165946,3
165947,-3
165948,1
165949,-1
165950,-4
165951,-2
165952,5
165953,11
165954,12
165955,4
165956,-7
165957,-7
165958,-9
165959,-5
165960,-2
165961,4
165962,5
165963,-1
165964,1
165965,-1
165966,3
165967,0
165968,-2
165969,2
165970,-4
165971,3
165972,-3
165973,1
165974,-3
165975,6
165976,-4
165977,3
165978,-3
165979,5
165980,6
165981,2
165982,3
165983,-6
165984,2
165985,-4
165986,-1
165987,-3
165988,2
165989,1
165990,1
165991,2
165992,-1
165993,-1
165994,-5
165995,-4
165996,3
165997,-9
165998,5
165999,3
166000,2
166001,4
166002,1
166003,7
166004,2
166005,6
166006,-3
166007,8
166008,-1
166009,5
166010,-1
166011,1
166012,-4
166013,3
166014,-10
166015,3
166016,-3
166017,6
166018,1
166019,7
166020,1
166021,0
166022,6
166023,0
166024,1
166025,-1
166026,3
166027,-1
166028,-3
166029,0
166030,-4
166031,1
166032,1
166033,4
166034,3
166035,-1
166036,5
166037,5
166038,12
166039,7
166040,5
166041,4
166042,2
166043,3
166044,0
166045,0
166046,4
166047,3
166048,10
166049,3
166050,8
166051,0
166052,1
166053,-8
166054,4
166055,0
166056,3
166057,-3
166058,1
166059,-1
166060,6
166061,-5
166062,2
166063,-6
166064,6
166065,4
166066,6
166067,5
166068,0
166069,1
166070,-4
166071,-9
166072,-6
166073,-8
166074,2
166075,-2
166076,4
166077,4
166078,5
166079,1
166080,-1
166081,0
166082,-8
166083,-1
166084,-2
166085,1
166086,4
166087,-2
166088,2
166089,-1
166090,2
166091,1
166092,1
166093,4
166094,-7
166095,3
166096,-4
166097,-5
166098,3
166099,-4
166100,-3
166101,-11
166102,3
166103,-2
166104,2
166105,-2
166106,7
166107,-1
166108,3
166109,-1
166110,-3
166111,0
166112,-1
166113,2
166114,-2
166115,3
166116,-2
166117,7
166118,0
166119,0
166120,-3
166121,-5
166122,0
166123,2
166124,-2
166125,4
166126,3
166127,-1
166128,-5
166129,-3
166130,-6
166131,1
166132,-2
166133,-4
166134,0
166135,3
166136,-1
166137,1
166138,-2
166139,2
166140,-5
166141,-4
166142,-2
166143,-1
166144,0
166145,3
166146,6
166147,1
166148,-1
166149,0
166150,-6
166151,0
166152,0
166153,-6
166154,2
166155,-6
166156,-4
166157,-2
166158,-4
166159,-2
166160,2
166161,-1
166162,0
166163,2
166164,-2
166165,4
166166,3
166167,0
166168,-1
166169,-1
166170,-5
166171,-8
166172,-3
166173,0
166174,-3
166175,-5
166176,1
166177,-3
166178,-3
166179,-14
166180,-13
166181,-10
166182,-6
166183,-1
166184,1
166185,-8
166186,2
166187,-4
166188,6
166189,-2
166190,-7
166191,-5
166192,-7
166193,0
166194,-6
166195,1
166196,1
166197,4
166198,-5
166199,-3
166200,-6
166201,1
166202,-5
166203,-1
166204,1
166205,1
166206,1
166207,-4
166208,-1
166209,-4
166210,-9
166211,-6
166212,-5
166213,2
166214,1
166215,5
166216,-2
166217,-4
166218,-2
166219,0
166220,0
166221,1
166222,-7
166223,-7
166224,-13
166225,-4
166226,-1
166227,2
166228,1
166229,2
166230,-6
166231,1
166232,-8
166233,-2
166234,1
166235,0
166236,3
166237,-4
166238,-4
166239,5
166240,4
166241,5
166242,2
166243,-2
166244,0
166245,2
166246,4
166247,-3
166248,1
166249,-10
166250,-7
166251,-3
166252,0
166253,0
166254,-5
166255,0
166256,4
166257,14
166258,18
166259,17
166260,21
166261,20
166262,21
166263,13
166264,12
166265,11
166266,5
166267,5
166268,2
166269,6
166270,-2
166271,1
166272,2
166273,2
166274,0
166275,5
166276,-1
166277,-1
166278,0
166279,-2
166280,-1
166281,0
166282,1
166283,-3
166284,1
166285,-1
166286,-1
166287,-1
166288,6
166289,3
166290,12
166291,14
166292,10
166293,2
166294,3
166295,-3
166296,-1
166297,-8
166298,-3
166299,-5
166300,-4
166301,1
166302,0
166303,5
166304,8
166305,3
166306,2
166307,-1
166308,1
166309,2
166310,1
166311,-2
166312,2
166313,-2
166314,4
166315,-2
166316,-1
166317,-6
166318,-13
166319,1
166320,-2
166321,1
166322,-2
166323,-4
166324,-4
166325,-2
166326,2
166327,1
166328,-1
166329,-3
166330,-1
166331,-6
166332,-2
166333,-2
166334,3
166335,-1
166336,3
166337,-1
166338,4
166339,11
166340,3
166341,4
166342,7
166343,-1
166344,0
166345,2
166346,0
166347,-1
166348,0
166349,-2
166350,-5
166351,-4
166352,1
166353,-1
166354,2
166355,-2
166356,3
166357,-3
166358,2
166359,-5
166360,2
166361,-5
166362,3
166363,-6
166364,0
166365,5
166366,2
166367,0
166368,-5
166369,1
166370,0
166371,0
166372,-1
166373,-5
166374,0
166375,-1
166376,9
166377,5
166378,8
166379,-2
166380,2
166381,1
166382,1
166383,-1
166384,1
166385,-1
166386,2
166387,0
166388,3
166389,-4
166390,5
166391,-5
166392,3
166393,-4
166394,4
166395,-2
166396,8
166397,4
166398,6
166399,-2
166400,2
166401,-1
166402,1
166403,1
166404,-1
166405,-7
166406,-3
166407,0
166408,-1
166409,0
166410,-2
166411,2
166412,6
166413,10
166414,2
166415,5
166416,5
166417,2
166418,1
166419,5
166420,0
166421,-2
166422,-2
166423,0
166424,-1
166425,-1
166426,-9
166427,-1
166428,-3
166429,3
166430,-3
166431,-2
166432,2
166433,-2
166434,2
166435,-5
166436,0
166437,6
166438,4
166439,1
166440,-8
166441,-5
166442,-6
166443,-2
166444,-7
166445,6
166446,-2
166447,1
166448,0
166449,0
166450,6
166451,-2
166452,0
166453,-1
166454,0
166455,-2
166456,3
166457,4
166458,6
166459,6
166460,-2
166461,4
166462,2
166463,1
166464,2
166465,4
166466,-5
166467,4
166468,-3
166469,3
166470,-7
166471,9
166472,1
166473,3
166474,5
166475,0
166476,-2
166477,0
166478,-4
166479,2
166480,5
166481,-1
166482,-2
166483,-9
166484,-4
166485,-6
166486,4
166487,-2
166488,7
166489,-1
166490,7
166491,-4
166492,0
166493,-7
166494,-1
166495,-2
166496,3
166497,0
166498,-1
166499,1
166500,2
166501,-1
166502,-2
166503,-1
166504,0
166505,3
166506,0
166507,-2
166508,3
166509,-3
166510,4
166511,-1
166512,5
166513,-1
166514,-2
166515,1
166516,-2
166517,-3
166518,-2
166519,-8
166520,-3
166521,-2
166522,0
166523,1
166524,-2
166525,2
166526,-3
166527,-3
166528,-4
166529,2
166530,-3
166531,5
166532,-5
166533,3
166534,-4
166535,2
166536,0
166537,-2
166538,0
166539,5
166540,4
166541,4
166542,-2
166543,2
166544,-5
166545,1
166546,1
166547,2
166548,4
166549,10
166550,6
166551,6
166552,-2
166553,1
166554,-1
166555,2
166556,-3
166557,1
166558,-2
166559,1
166560,0
166561,2
166562,4
166563,-4
166564,0
166565,1
166566,4
166567,0
166568,0
166569,-5
166570,-1
166571,-3
166572,-2
166573,2
166574,1
166575,3
166576,-7
166577,-6
166578,-10
166579,-15
166580,-10
166581,-5
166582,-1
166583,-2
166584,1
166585,4
166586,4
166587,6
166588,6
166589,2
166590,-2
166591,1
166592,-2
166593,4
166594,7
166595,1
166596,0
166597,1
166598,-6
166599,-2
166600,-4
166601,2
166602,0
166603,-1
166604,3
166605,-3
166606,-1
166607,-10
166608,-1
166609,-8
166610,5
166611,1
166612,6
166613,-4
166614,2
166615,-2
166616,3
166617,4
166618,3
166619,-3
166620,0
166621,-1
166622,-5
166623,2
166624,0
166625,-1
166626,-7
166627,-2
166628,-5
166629,3
166630,-4
166631,3
166632,3
166633,1
166634,-3
166635,0
166636,1
166637,1
166638,-5
166639,-2
166640,0
166641,3
166642,5
166643,4
166644,3
166645,-15
166646,-6
166647,-5
166648,-8
166649,-5
166650,-8
166651,1
166652,-1
166653,2
166654,-6
166655,2
166656,0
166657,1
166658,-4
166659,-7
166660,-2
166661,0
166662,4
166663,6
166664,12
166665,5
166666,11
166667,10
166668,6
166669,3
166670,-5
166671,0
166672,-3
166673,1
166674,-11
166675,-4
166676,0
166677,1
166678,0
166679,3
166680,-3
166681,2
166682,-5
166683,-3
166684,3
166685,2
166686,5
166687,-4
166688,-1
166689,-8
166690,-1
166691,2
166692,2
166693,-1
166694,3
166695,0
166696,3
166697,1
166698,1
166699,-5
166700,1
166701,-3
166702,3
166703,1
166704,2
166705,-4
166706,-2
166707,1
166708,-3
166709,3
166710,-8
166711,6
166712,-2
166713,2
166714,-1
166715,0
166716,-9
166717,-1
166718,-9
166719,-3
166720,-1
166721,-1
166722,-4
166723,4
166724,-3
166725,2
166726,0
166727,3
166728,-8
166729,1
166730,-2
166731,-2
166732,-1
166733,6
166734,6
166735,7
166736,9
166737,10
166738,6
166739,3
166740,-1
166741,1
166742,7
166743,1
166744,5
166745,0
166746,0
166747,-2
166748,2
166749,-2
166750,2
166751,-1
166752,1
166753,-3
166754,5
166755,-3
166756,2
166757,-5
166758,3
166759,-4
166760,9
166761,4
166762,7
166763,1
166764,1
166765,1
166766,9
166767,4
166768,-1
166769,2
166770,0
166771,0
166772,1
166773,-2
166774,9
166775,3
166776,13
166777,6
166778,0
166779,1
166780,1
166781,-5
166782,0
166783,-6
166784,-4
166785,-3
166786,6
166787,4
166788,11
166789,-3
166790,15
166791,3
166792,0
166793,1
166794,-3
166795,-4
166796,0
166797,-5
166798,1
166799,1
166800,0
166801,4
166802,-6
166803,2
166804,-1
166805,1
166806,1
166807,3
166808,1
166809,0
166810,0
166811,4
166812,-4
166813,3
166814,-2
166815,-5
166816,-2
166817,-4
166818,2
166819,0
166820,1
166821,4
166822,-2
166823,2
166824,-1
166825,-3
166826,9
166827,-4
166828,0
166829,0
166830,-2
166831,0
166832,-2
166833,8
166834,-4
166835,4
166836,-12
166837,3
166838,0
166839,5
166840,0
166841,-3
166842,6
166843,1
166844,11
166845,6
166846,3
166847,-7
166848,-9
166849,-13
166850,-2
166851,-5
166852,-1
166853,2
166854,4
166855,2
166856,1
166857,-3
166858,-2
166859,-7
166860,-7
166861,-11
166862,-7
166863,0
166864,1
166865,-2
166866,3
166867,-1
166868,-2
166869,-4
166870,5
166871,-2
166872,1
166873,-3
166874,8
166875,7
166876,9
166877,0
166878,-4
166879,5
166880,-3
166881,2
166882,0
166883,1
166884,-1
166885,-8
166886,-8
166887,-3
166888,6
166889,0
166890,7
166891,6
166892,6
166893,-1
166894,4
166895,0
166896,-2
166897,-5
166898,-5
166899,-2
166900,8
166901,-6
166902,-7
166903,-10
166904,-6
166905,-1
166906,-5
166907,-5
166908,-2
166909,-5
166910,-3
166911,-4
166912,1
166913,0
166914,-1
166915,-3
166916,-7
166917,-5
166918,-5
166919,2
166920,1
166921,3
166922,-9
166923,-7
166924,-8
166925,-8
166926,-5
166927,2
166928,-5
166929,2
166930,-3
166931,3
166932,0
166933,1
166934,-1
166935,2
166936,0
166937,-1
166938,3
166939,-6
166940,1
166941,-9
166942,-10
166943,-1
166944,-3
166945,4
166946,-3
166947,1
166948,-3
166949,1
166950,-3
166951,4
166952,0
166953,4
166954,0
166955,-1
166956,2
166957,1
166958,3
166959,0
166960,-3
166961,-8
166962,-2
166963,-2
166964,10
166965,7
166966,9
166967,-2
166968,-1
