,M
26461,-399
26462,-271
26463,-35
26464,99
26465,232
26466,137
26467,6
26468,85
26469,164
26470,219
26471,172
26472,-26
26473,-311
26474,-492
26475,-436
26476,-291
26477,-158
26478,-100
26479,-69
26480,209
26481,487
26482,628
26483,691
26484,677
26485,730
26486,681
26487,590
26488,526
26489,351
26490,179
26491,206
26492,419
26493,560
26494,810
26495,911
26496,807
26497,921
26498,876
26499,719
26500,657
26501,503
26502,569
26503,630
26504,620
26505,836
26506,1033
26507,1415
26508,1752
26509,1968
26510,1909
26511,1634
26512,1439
26513,1060
26514,606
26515,201
26516,-214
26517,-223
26518,-45
26519,56
26520,129
26521,161
26522,137
26523,21
26524,-87
26525,-296
26526,-481
26527,-578
26528,-616
26529,-402
26530,-450
26531,-600
26532,-456
26533,-316
26534,-158
26535,-50
26536,-104
26537,-178
26538,-223
26539,-163
26540,-91
26541,-293
26542,-479
26543,-646
26544,-819
26545,-981
26546,-1225
26547,-1212
26548,-987
26549,-857
26550,-660
26551,-466
26552,-537
26553,-552
26554,-491
26555,-456
26556,-302
26557,-202
26558,-155
26559,-41
26560,-60
26561,-262
26562,-493
26563,-623
26564,-655
26565,-640
26566,-630
26567,-840
26568,-986
26569,-758
26570,-556
26571,-480
26572,-292
26573,-227
26574,-121
26575,139
26576,268
26577,267
26578,205
26579,279
26580,413
26581,631
26582,661
26583,295
26584,325
26585,524
26586,264
26587,-71
26588,-277
26589,-243
26590,-239
26591,-325
26592,-183
26593,-64
26594,75
26595,214
26596,191
26597,63
26598,-19
26599,24
26600,76
26601,-65
26602,-223
26603,-444
26604,-627
26605,-666
26606,-722
26607,-745
26608,-962
26609,-1043
26610,-940
26611,-868
26612,-850
26613,-1057
26614,-1178
26615,-1023
26616,-827
26617,-918
26618,-1173
26619,-1146
26620,-922
26621,-763
26622,-671
26623,-597
26624,-380
26625,-162
26626,-60
26627,-64
26628,-209
26629,-256
26630,-308
26631,-303
26632,-103
26633,-15
26634,-38
26635,-85
26636,16
26637,230
26638,292
26639,190
26640,86
26641,47
26642,173
26643,94
26644,-43
26645,14
26646,174
26647,355
26648,399
26649,277
26650,175
26651,150
26652,120
26653,92
26654,140
26655,234
26656,234
26657,181
26658,41
26659,-136
26660,-136
26661,-312
26662,-493
26663,-413
26664,-351
26665,-451
26666,-455
26667,-436
26668,-428
26669,-242
26670,15
26671,293
26672,383
26673,351
26674,468
26675,596
26676,586
26677,581
26678,412
26679,230
26680,204
26681,154
26682,-56
26683,-377
26684,-613
26685,-644
26686,-590
26687,-439
26688,-362
26689,-234
26690,-127
26691,-228
26692,-167
26693,130
26694,3
26695,-359
26696,-420
26697,-460
26698,-376
26699,-70
26700,75
26701,5
26702,15
26703,114
26704,314
26705,344
26706,246
26707,265
26708,241
26709,212
26710,314
26711,354
26712,514
26713,838
26714,1033
26715,1224
26716,1473
26717,1461
26718,1308
26719,1287
26720,1090
26721,849
26722,798
26723,694
26724,630
26725,494
26726,331
26727,284
26728,232
26729,170
26730,-12
26731,-188
26732,-213
26733,-236
26734,-153
26735,-41
26736,-38
26737,1
26738,19
26739,-48
26740,-56
26741,-194
26742,-268
26743,-238
26744,-328
26745,-323
26746,-197
26747,-33
26748,110
26749,146
26750,245
26751,311
26752,390
26753,601
26754,719
26755,814
26756,804
26757,830
26758,734
26759,498
26760,595
26761,620
26762,603
26763,531
26764,293
26765,270
26766,488
26767,743
26768,874
26769,948
26770,897
26771,637
26772,563
26773,711
26774,803
26775,763
26776,674
26777,609
26778,569
26779,601
26780,707
26781,650
26782,696
26783,801
26784,843
26785,691
26786,401
26787,288
26788,174
26789,272
26790,245
26791,-38
26792,-158
26793,-220
26794,-202
26795,-161
26796,-296
26797,-266
26798,-238
26799,-25
26800,54
26801,-131
26802,1
26803,137
26804,382
26805,605
26806,542
26807,491
26808,460
26809,470
26810,392
26811,174
26812,1
26813,-202
26814,-315
26815,-239
26816,-171
26817,-106
26818,79
26819,364
26820,453
26821,388
26822,27
26823,-409
26824,-554
26825,-680
26826,-1018
26827,-1298
26828,-1509
26829,-1369
26830,-922
26831,-503
26832,-295
26833,-163
26834,57
26835,130
26836,-101
26837,-480
26838,-783
26839,-1061
26840,-1120
26841,-1008
26842,-940
26843,-838
26844,-740
26845,-568
26846,-255
26847,-49
26848,-168
26849,-327
26850,-390
26851,-368
26852,-286
26853,-351
26854,-418
26855,-370
26856,-257
26857,26
26858,102
26859,280
26860,421
26861,279
26862,450
26863,651
26864,746
26865,871
26866,950
26867,1004
26868,913
26869,637
26870,206
26871,-227
26872,-698
26873,-1186
26874,-1330
26875,-1114
26876,-843
26877,-420
26878,13
26879,531
26880,1019
26881,1207
26882,1241
26883,951
26884,616
26885,155
26886,-425
26887,-793
26888,-1099
26889,-1234
26890,-1323
26891,-1328
26892,-1186
26893,-1073
26894,-863
26895,-682
26896,-617
26897,-664
26898,-707
26899,-813
26900,-870
26901,-904
26902,-928
26903,-905
26904,-647
26905,-352
26906,-123
26907,56
26908,-5
26909,-78
26910,-188
26911,-473
26912,-801
26913,-1145
26914,-1256
26915,-1177
26916,-1043
26917,-859
26918,-682
26919,-399
26920,-83
26921,139
26922,347
26923,386
26924,474
26925,465
26926,278
26927,189
26928,30
26929,-102
26930,-118
26931,-331
26932,-635
26933,-890
26934,-916
26935,-787
26936,-819
26937,-763
26938,-510
26939,-534
26940,-474
26941,-236
26942,-54
26943,38
26944,167
26945,209
26946,28
26947,-149
26948,-459
26949,-515
26950,-449
26951,-467
26952,-377
26953,-430
26954,-554
26955,-740
26956,-865
26957,-731
26958,-581
26959,-549
26960,-494
26961,-752
26962,-1177
26963,-1528
26964,-1681
26965,-1685
26966,-1406
26967,-691
26968,472
26969,1948
26970,3305
26971,4113
26972,4639
26973,4913
26974,4733
26975,4115
26976,2704
26977,684
26978,-1365
26979,-3025
26980,-4091
26981,-4612
26982,-4856
26983,-4752
26984,-4390
26985,-3769
26986,-3071
26987,-2570
26988,-2280
26989,-2355
26990,-2612
26991,-2938
26992,-3207
26993,-3155
26994,-2645
26995,-1822
26996,-1117
26997,-395
26998,357
26999,1004
27000,1423
27001,1631
27002,1477
27003,1098
27004,929
27005,783
27006,658
27007,655
27008,688
27009,902
27010,1305
27011,1669
27012,1754
27013,1732
27014,1710
27015,1711
27016,1586
27017,1185
27018,668
27019,507
27020,613
27021,466
27022,338
27023,302
27024,414
27025,752
27026,1045
27027,1247
27028,1373
27029,1605
27030,1973
27031,2387
27032,2732
27033,2857
27034,2806
27035,2610
27036,2406
27037,2204
27038,1716
27039,1117
27040,755
27041,553
27042,510
27043,531
27044,684
27045,904
27046,1187
27047,1385
27048,1251
27049,1224
27050,1088
27051,849
27052,658
27053,271
27054,-202
27055,-673
27056,-1087
27057,-1541
27058,-2026
27059,-2220
27060,-2335
27061,-2363
27062,-2334
27063,-2524
27064,-2725
27065,-2894
27066,-3080
27067,-2981
27068,-2835
27069,-2784
27070,-2875
27071,-2947
27072,-2882
27073,-2670
27074,-2485
27075,-2482
27076,-2375
27077,-2070
27078,-1873
27079,-1818
27080,-1940
27081,-1988
27082,-1844
27083,-1665
27084,-1303
27085,-1083
27086,-1072
27087,-911
27088,-703
27089,-294
27090,64
27091,60
27092,124
27093,179
27094,542
27095,758
27096,633
27097,856
27098,922
27099,1105
27100,1426
27101,1284
27102,1256
27103,1414
27104,1608
27105,1807
27106,1772
27107,1751
27108,1830
27109,1971
27110,2205
27111,2172
27112,2194
27113,2354
27114,2518
27115,2718
27116,2748
27117,2778
27118,2828
27119,2974
27120,3207
27121,3237
27122,3101
27123,3033
27124,3126
27125,3272
27126,3160
27127,3077
27128,3062
27129,3198
27130,3293
27131,2999
27132,2673
27133,2458
27134,2579
27135,2810
27136,2814
27137,2895
27138,2806
27139,2797
27140,2615
27141,2145
27142,1532
27143,767
27144,181
27145,-400
27146,-1071
27147,-1544
27148,-1885
27149,-1943
27150,-1884
27151,-1871
27152,-1833
27153,-1865
27154,-1605
27155,-1256
27156,-1173
27157,-1181
27158,-1175
27159,-1075
27160,-1067
27161,-1285
27162,-1685
27163,-1986
27164,-1898
27165,-1567
27166,-1266
27167,-1092
27168,-1120
27169,-1043
27170,-966
27171,-971
27172,-994
27173,-1105
27174,-1133
27175,-888
27176,-627
27177,-653
27178,-662
27179,-648
27180,-695
27181,-572
27182,-422
27183,-305
27184,-193
27185,-127
27186,14
27187,200
27188,233
27189,354
27190,450
27191,666
27192,938
27193,981
27194,934
27195,821
27196,725
27197,667
27198,287
27199,-13
27200,-306
27201,-495
27202,-438
27203,-635
27204,-764
27205,-727
27206,-583
27207,-382
27208,-467
27209,-450
27210,-334
27211,-408
27212,-492
27213,-891
27214,-1396
27215,-1467
27216,-1349
27217,-1241
27218,-989
27219,-766
27220,-582
27221,-350
27222,-393
27223,-418
27224,-531
27225,-870
27226,-1023
27227,-1168
27228,-1171
27229,-1008
27230,-1061
27231,-920
27232,-682
27233,-571
27234,-408
27235,-350
27236,-399
27237,-459
27238,-480
27239,-560
27240,-580
27241,-656
27242,-798
27243,-809
27244,-772
27245,-577
27246,-377
27247,-231
27248,-56
27249,248
27250,608
27251,868
27252,1149
27253,1108
27254,1004
27255,851
27256,559
27257,514
27258,445
27259,476
27260,663
27261,824
27262,1027
27263,1117
27264,1316
27265,1576
27266,1580
27267,1594
27268,1399
27269,1128
27270,808
27271,426
27272,289
27273,370
27274,539
27275,639
27276,555
27277,540
27278,458
27279,495
27280,682
27281,596
27282,471
27283,372
27284,295
27285,359
27286,419
27287,365
27288,502
27289,630
27290,585
27291,505
27292,451
27293,420
27294,355
27295,262
27296,20
27297,-17
27298,75
27299,309
27300,525
27301,493
27302,433
27303,246
27304,162
27305,99
27306,167
27307,226
27308,141
27309,77
27310,58
27311,-56
27312,-12
27313,152
27314,272
27315,473
27316,563
27317,571
27318,473
27319,324
27320,190
27321,93
27322,37
27323,108
27324,368
27325,373
27326,292
27327,356
27328,481
27329,491
27330,223
27331,-130
27332,-250
27333,-307
27334,-128
27335,-175
27336,-333
27337,-345
27338,-328
27339,-156
27340,-280
27341,-656
27342,-796
27343,-777
27344,-527
27345,-390
27346,-484
27347,-598
27348,-619
27349,-541
27350,-426
27351,-455
27352,-560
27353,-660
27354,-614
27355,-640
27356,-680
27357,-667
27358,-593
27359,-493
27360,-526
27361,-643
27362,-813
27363,-958
27364,-916
27365,-881
27366,-1044
27367,-1125
27368,-1364
27369,-1325
27370,-1142
27371,-1354
27372,-1446
27373,-1545
27374,-1659
27375,-1535
27376,-1531
27377,-1695
27378,-1800
27379,-1676
27380,-1629
27381,-1486
27382,-1373
27383,-1432
27384,-1425
27385,-1281
27386,-1252
27387,-1238
27388,-1088
27389,-1046
27390,-930
27391,-672
27392,-573
27393,-615
27394,-530
27395,-345
27396,-237
27397,-260
27398,-421
27399,-387
27400,-367
27401,-476
27402,-497
27403,-668
27404,-704
27405,-582
27406,-381
27407,-244
27408,-176
27409,-129
27410,-87
27411,64
27412,37
27413,-223
27414,-405
27415,-490
27416,-539
27417,-423
27418,-405
27419,-341
27420,-68
27421,140
27422,357
27423,386
27424,283
27425,258
27426,58
27427,-87
27428,-310
27429,-634
27430,-788
27431,-724
27432,-551
27433,-374
27434,-109
27435,203
27436,558
27437,840
27438,860
27439,813
27440,866
27441,1005
27442,1096
27443,1083
27444,1057
27445,1005
27446,934
27447,936
27448,750
27449,514
27450,462
27451,479
27452,560
27453,608
27454,609
27455,528
27456,628
27457,731
27458,518
27459,317
27460,97
27461,72
27462,367
27463,499
27464,559
27465,706
27466,868
27467,1064
27468,1127
27469,1048
27470,598
27471,-86
27472,-511
27473,-788
27474,-1108
27475,-1345
27476,-1369
27477,-1119
27478,-672
27479,-97
27480,310
27481,608
27482,965
27483,1109
27484,956
27485,531
27486,-130
27487,-689
27488,-976
27489,-1210
27490,-1397
27491,-1340
27492,-1143
27493,-786
27494,-305
27495,20
27496,278
27497,611
27498,859
27499,1006
27500,869
27501,426
27502,124
27503,58
27504,-114
27505,-421
27506,-778
27507,-1032
27508,-1136
27509,-1133
27510,-1058
27511,-1083
27512,-878
27513,-541
27514,-51
27515,347
27516,371
27517,565
27518,690
27519,876
27520,985
27521,605
27522,129
27523,-398
27524,-620
27525,-626
27526,-627
27527,-446
27528,-242
27529,60
27530,384
27531,401
27532,210
27533,310
27534,660
27535,931
27536,948
27537,646
27538,284
27539,270
27540,482
27541,451
27542,238
27543,79
27544,166
27545,510
27546,693
27547,711
27548,526
27549,409
27550,355
27551,286
27552,130
27553,-72
27554,-21
27555,210
27556,352
27557,288
27558,46
27559,-143
27560,-236
27561,-396
27562,-662
27563,-828
27564,-805
27565,-528
27566,-183
27567,11
27568,-15
27569,152
27570,372
27571,622
27572,866
27573,803
27574,772
27575,701
27576,561
27577,410
27578,211
27579,58
27580,-72
27581,-232
27582,-617
27583,-818
27584,-666
27585,-213
27586,477
27587,1022
27588,1410
27589,1758
27590,1976
27591,1911
27592,1473
27593,935
27594,230
27595,-261
27596,-440
27597,-705
27598,-615
27599,-275
27600,136
27601,435
27602,700
27603,840
27604,729
27605,634
27606,445
27607,295
27608,252
27609,145
27610,6
27611,-10
27612,-8
27613,-232
27614,-542
27615,-705
27616,-720
27617,-617
27618,-671
27619,-821
27620,-790
27621,-618
27622,-307
27623,-1
27624,198
27625,311
27626,479
27627,520
27628,190
27629,-123
27630,-283
27631,-243
27632,-126
27633,-171
27634,-228
27635,-390
27636,-507
27637,-275
27638,-90
27639,283
27640,674
27641,1015
27642,1326
27643,1413
27644,1347
27645,1409
27646,1556
27647,1850
27648,1987
27649,1807
27650,1544
27651,1226
27652,1006
27653,861
27654,747
27655,705
27656,646
27657,768
27658,1041
27659,1386
27660,1571
27661,1719
27662,1764
27663,1619
27664,1718
27665,2003
27666,2102
27667,2285
27668,2411
27669,2127
27670,1643
27671,911
27672,133
27673,-372
27674,-646
27675,-620
27676,-418
27677,-53
27678,190
27679,313
27680,410
27681,395
27682,446
27683,582
27684,606
27685,606
27686,466
27687,310
27688,169
27689,-139
27690,-474
27691,-764
27692,-1021
27693,-1185
27694,-1099
27695,-982
27696,-1019
27697,-883
27698,-821
27699,-700
27700,-583
27701,-604
27702,-521
27703,-515
27704,-322
27705,-438
27706,-856
27707,-802
27708,-725
27709,-666
27710,-646
27711,-862
27712,-893
27713,-913
27714,-941
27715,-811
27716,-793
27717,-758
27718,-810
27719,-920
27720,-1121
27721,-1414
27722,-1591
27723,-1491
27724,-1099
27725,-686
27726,-309
27727,19
27728,291
27729,600
27730,785
27731,546
27732,72
27733,-549
27734,-844
27735,-755
27736,-562
27737,-380
27738,-382
27739,-88
27740,268
27741,301
27742,187
27743,-1
27744,-179
27745,-165
27746,98
27747,389
27748,521
27749,587
27750,406
27751,-24
27752,-435
27753,-878
27754,-1249
27755,-1330
27756,-1327
27757,-1423
27758,-1411
27759,-1125
27760,-539
27761,317
27762,828
27763,836
27764,701
27765,398
27766,113
27767,-216
27768,-736
27769,-1059
27770,-1157
27771,-1120
27772,-873
27773,-677
27774,-512
27775,-341
27776,-213
27777,-157
27778,-456
27779,-674
27780,-805
27781,-960
27782,-1212
27783,-1539
27784,-1464
27785,-1133
27786,-634
27787,-160
27788,27
27789,202
27790,406
27791,447
27792,368
27793,82
27794,-123
27795,-266
27796,-308
27797,-237
27798,-220
27799,-61
27800,149
27801,473
27802,569
27803,358
27804,319
27805,369
27806,353
27807,220
27808,119
27809,162
27810,350
27811,644
27812,984
27813,1192
27814,1092
27815,876
27816,721
27817,415
27818,79
27819,-153
27820,-242
27821,-4
27822,236
27823,321
27824,399
27825,421
27826,507
27827,537
27828,288
27829,234
27830,266
27831,381
27832,733
27833,794
27834,697
27835,615
27836,461
27837,306
27838,134
27839,11
27840,-156
27841,-276
27842,-255
27843,-272
27844,-143
27845,17
27846,243
27847,694
27848,1122
27849,1361
27850,1185
27851,810
27852,318
27853,-288
27854,-763
27855,-1076
27856,-1034
27857,-521
27858,-33
27859,431
27860,712
27861,783
27862,752
27863,307
27864,-302
27865,-877
27866,-1357
27867,-1666
27868,-1693
27869,-1482
27870,-1147
27871,-799
27872,-414
27873,-9
27874,440
27875,809
27876,1223
27877,1306
27878,894
27879,362
27880,-415
27881,-1138
27882,-1564
27883,-1841
27884,-1774
27885,-1522
27886,-1166
27887,-460
27888,422
27889,998
27890,1069
27891,950
27892,603
27893,263
27894,-89
27895,-734
27896,-1288
27897,-1428
27898,-1156
27899,-505
27900,-2
27901,255
27902,288
27903,5
27904,-136
27905,-394
27906,-889
27907,-1184
27908,-1224
27909,-788
27910,-247
27911,112
27912,274
27913,94
27914,-113
27915,-419
27916,-780
27917,-981
27918,-890
27919,-359
27920,147
27921,415
27922,642
27923,873
27924,1133
27925,1223
27926,963
27927,478
27928,-7
27929,-305
27930,-606
27931,-933
27932,-1057
27933,-1119
27934,-949
27935,-767
27936,-770
27937,-1010
27938,-1162
27939,-983
27940,-625
27941,-293
27942,81
27943,413
27944,815
27945,1188
27946,1205
27947,723
27948,184
27949,-46
27950,-94
27951,-153
27952,-256
27953,-428
27954,-672
27955,-823
27956,-729
27957,-644
27958,-446
27959,100
27960,752
27961,1372
27962,1733
27963,1576
27964,1260
27965,941
27966,474
27967,-164
27968,-895
27969,-1210
27970,-1000
27971,-561
27972,-50
27973,426
27974,1086
27975,1559
27976,1664
27977,1618
27978,1124
27979,538
27980,52
27981,-303
27982,-342
27983,-324
27984,-10
27985,282
27986,554
27987,923
27988,1040
27989,1079
27990,1001
27991,701
27992,332
27993,23
27994,-65
27995,122
27996,474
27997,787
27998,688
27999,280
28000,-217
28001,-488
28002,-326
28003,-72
28004,342
28005,714
28006,833
28007,912
28008,897
28009,697
28010,140
28011,-365
28012,-651
28013,-724
28014,-571
28015,-228
28016,134
28017,408
28018,472
28019,454
28020,412
28021,243
28022,211
28023,136
28024,-43
28025,-329
28026,-734
28027,-924
28028,-1120
28029,-1190
28030,-1049
28031,-877
28032,-645
28033,-266
28034,266
28035,596
28036,622
28037,601
28038,333
28039,62
28040,-216
28041,-452
28042,-709
28043,-889
28044,-586
28045,-261
28046,-164
28047,-81
28048,-6
28049,96
28050,40
28051,-212
28052,-740
28053,-1238
28054,-1330
28055,-1227
28056,-621
28057,175
28058,490
28059,914
28060,1225
28061,1255
28062,1324
28063,1153
28064,952
28065,572
28066,17
28067,-374
28068,-747
28069,-846
28070,-791
28071,-673
28072,-457
28073,-413
28074,-306
28075,-197
28076,-73
28077,59
28078,106
28079,291
28080,465
28081,432
28082,370
28083,153
28084,55
28085,147
28086,3
28087,-87
28088,-100
28089,-203
28090,-360
28091,-524
28092,-901
28093,-1163
28094,-1026
28095,-694
28096,-102
28097,473
28098,903
28099,1380
28100,1565
28101,1440
28102,1138
28103,465
28104,-240
28105,-817
28106,-1324
28107,-1526
28108,-1367
28109,-769
28110,-65
28111,600
28112,1041
28113,1238
28114,1420
28115,1300
28116,1014
28117,730
28118,275
28119,20
28120,-141
28121,-313
28122,-310
28123,-264
28124,-263
28125,-494
28126,-754
28127,-761
28128,-589
28129,-79
28130,592
28131,1114
28132,1580
28133,1770
28134,1577
28135,1279
28136,622
28137,-132
28138,-892
28139,-1521
28140,-1702
28141,-1764
28142,-1537
28143,-957
28144,-311
28145,423
28146,1051
28147,1348
28148,1294
28149,973
28150,361
28151,-311
28152,-986
28153,-1580
28154,-1629
28155,-1389
28156,-949
28157,-215
28158,458
28159,1235
28160,1917
28161,2192
28162,2221
28163,1800
28164,1186
28165,600
28166,28
28167,-283
28168,-528
28169,-525
28170,-376
28171,-374
28172,-198
28173,73
28174,424
28175,462
28176,217
28177,-103
28178,-374
28179,-255
28180,72
28181,511
28182,1091
28183,1289
28184,1432
28185,1372
28186,1124
28187,811
28188,207
28189,-166
28190,-319
28191,-375
28192,-249
28193,-160
28194,-183
28195,-253
28196,-263
28197,-240
28198,-339
28199,-117
28200,143
28201,370
28202,955
28203,1447
28204,2024
28205,2260
28206,1787
28207,1074
28208,203
28209,-412
28210,-809
28211,-986
28212,-914
28213,-718
28214,-280
28215,236
28216,527
28217,636
28218,591
28219,380
28220,85
28221,-293
28222,-810
28223,-1199
28224,-1310
28225,-1529
28226,-1808
28227,-1953
28228,-1819
28229,-1352
28230,-665
28231,49
28232,650
28233,1008
28234,1159
28235,1056
28236,676
28237,287
28238,39
28239,-20
28240,101
28241,188
28242,159
28243,61
28244,-130
28245,-407
28246,-804
28247,-1252
28248,-1696
28249,-1731
28250,-1292
28251,-695
28252,-210
28253,320
28254,884
